G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
55,2021-04-15,CLE,,GSW,L,101,119,102.8,121.2,98.2,.333,.383,.544,45.3,60.0,11.2,4.3,,.494,12.3,17.4,.259,,13.5,77.5,.087
56,2021-04-17,CLE,@,CHI,L,96,106,107.4,118.5,89.4,.080,.341,.527,53.7,69.2,6.7,2.4,,.511,9.9,24.4,.068,,10.4,89.2,.098
57,2021-04-19,CLE,@,DET,L,105,109,104.6,108.6,100.4,.233,.302,.554,47.0,57.1,9.0,13.6,,.517,15.2,20.9,.186,,15.1,75.0,.174
58,2021-04-21,CLE,,CHI,W,121,105,125.1,108.5,96.7,.216,.409,.628,50.0,60.0,8.3,2.4,,.602,9.4,20.9,.170,,17.9,82.1,.177
59,2021-04-23,CLE,@,CHO,L,102,108,115.1,121.8,88.7,.175,.375,.592,55.3,65.9,4.5,1.9,,.575,15.7,32.4,.125,,4.7,70.6,.149
60,2021-04-25,CLE,@,WAS,L,110,119,114.7,124.1,95.9,.321,.346,.618,50.7,70.0,5.2,6.9,,.577,17.6,27.8,.256,,9.1,73.0,.236
61,2021-04-26,CLE,@,TOR,L,96,112,103.6,120.9,92.6,.193,.458,.533,48.1,69.4,6.5,6.0,,.494,12.6,20.5,.169,,12.0,84.8,.228
62,2021-04-28,CLE,,ORL,L,104,109,106.0,111.1,98.2,.261,.478,.507,47.9,81.1,12.2,5.4,,.467,9.7,24.5,.196,,13.8,78.0,.153
63,2021-04-30,CLE,,WAS,L,93,122,91.0,119.4,102.2,.341,.402,.493,50.0,55.9,5.9,5.4,,.457,20.3,28.6,.220,,10.4,74.4,.239
64,2021-05-01,CLE,,MIA,L,107,124,119.4,138.4,89.6,.230,.541,.657,51.3,81.1,3.3,7.8,,.635,18.1,25.0,.176,,7.9,75.0,.138
65,2021-05-04,CLE,,PHO,L,118,134,112.2,127.5,95.2,.300,.322,.579,46.7,70.7,2.9,4.1,,.528,14.3,20.0,.256,,5.9,73.3,.114
66,2021-05-05,CLE,,POR,L,105,141,105.9,142.2,99.2,.283,.413,.508,43.8,62.2,9.1,5.1,,.473,7.2,21.8,.196,,8.8,73.2,.207
67,2021-05-07,CLE,@,DAL,L,90,110,97.0,118.6,92.8,.313,.349,.476,48.9,53.1,6.5,0.0,,.422,12.9,23.4,.241,,8.9,78.0,.217
68,2021-05-09,CLE,,DAL,L,97,124,98.6,126.1,98.3,.360,.360,.487,47.5,54.5,5.1,3.7,,.448,12.3,22.7,.233,,9.3,77.8,.097
69,2021-05-10,CLE,,IND,L,102,111,106.6,116.0,95.7,.323,.419,.480,51.5,63.6,8.4,3.3,,.425,8.6,28.8,.247,,10.4,77.8,.136
70,2021-05-12,CLE,,BOS,W,102,94,103.9,95.8,98.2,.338,.300,.555,54.5,75.0,4.1,10.0,,.500,14.0,17.5,.275,,6.1,78.7,.099
71,2021-05-14,CLE,@,WAS,L,105,120,103.7,118.5,101.3,.250,.429,.563,48.4,61.5,3.9,4.7,,.524,15.4,16.7,.202,,8.7,75.5,.348
72,2021-05-16,CLE,@,BRK,L,109,123,110.9,125.1,98.3,.365,.459,.553,54.9,42.1,8.1,9.4,,.518,12.4,25.0,.247,,11.7,89.5,.157
