G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
59,2018-02-14,PHO,@,UTA,L,97,107,103.1,113.7,94.1,.304,.367,.542,43.2,55.9,5.3,10.3,,.506,11.8,11.1,.215,,7.3,72.0,.207
60,2018-02-23,PHO,,LAC,L,117,128,108.6,118.9,107.7,.301,.301,.502,48.5,48.9,11.1,9.1,,.481,7.9,27.1,.175,,13.7,80.0,.276
61,2018-02-24,PHO,,POR,L,104,106,101.7,103.6,102.3,.241,.299,.540,51.5,59.0,4.9,14.5,,.511,11.9,14.3,.172,,5.1,78.9,.222
62,2018-02-26,PHO,@,NOP,L,116,125,106.1,114.4,109.3,.330,.247,.522,52.6,54.8,8.2,7.9,,.469,11.2,27.5,.258,,11.4,80.4,.341
63,2018-02-28,PHO,@,MEM,W,110,102,104.2,96.6,105.6,.458,.253,.552,49.5,50.0,11.4,10.7,,.494,13.8,17.8,.337,,16.8,78.0,.264
64,2018-03-02,PHO,,OKC,L,116,124,115.3,123.3,100.6,.188,.260,.558,47.8,56.5,5.0,19.4,,.536,11.1,28.9,.135,,9.2,66.0,.219
65,2018-03-04,PHO,@,ATL,L,112,113,106.5,107.4,105.2,.163,.283,.568,45.6,71.7,5.7,9.8,,.560,12.4,11.1,.098,,13.9,80.0,.106
66,2018-03-05,PHO,@,MIA,L,103,125,107.0,129.8,96.3,.207,.276,.543,44.0,50.0,3.1,3.6,,.540,15.2,25.5,.103,,8.9,63.6,.207
67,2018-03-08,PHO,@,OKC,L,87,115,84.4,111.6,103.0,.196,.402,.435,46.7,48.4,8.7,8.5,,.386,11.5,14.0,.174,,16.4,85.7,.225
68,2018-03-10,PHO,@,CHO,L,115,122,115.0,122.0,100.0,.229,.386,.629,46.1,64.3,9.0,5.5,,.614,13.3,12.8,.157,,10.8,81.1,.241
69,2018-03-13,PHO,,CLE,L,107,129,94.6,114.1,113.1,.306,.327,.481,51.6,44.7,8.8,3.8,,.418,13.9,22.0,.255,,15.9,87.8,.299
70,2018-03-15,PHO,@,UTA,L,88,116,85.2,112.4,103.2,.289,.193,.470,49.0,43.8,3.9,6.6,,.428,19.0,18.8,.205,,5.9,75.0,.206
71,2018-03-17,PHO,,GSW,L,109,124,106.2,120.8,102.6,.354,.293,.575,49.4,56.4,7.8,7.8,,.543,16.7,20.9,.244,,10.6,78.6,.116
72,2018-03-20,PHO,,DET,L,88,115,88.1,115.1,99.9,.222,.378,.445,49.5,64.7,1.0,13.1,,.417,16.1,24.0,.144,,7.1,75.5,.144
73,2018-03-23,PHO,@,CLE,L,95,120,92.6,117.0,102.6,.230,.322,.496,40.0,63.2,8.8,6.1,,.477,15.1,15.2,.138,,11.7,65.9,.189
74,2018-03-24,PHO,@,ORL,L,99,105,98.9,104.9,100.1,.292,.326,.493,43.2,58.3,14.0,3.7,,.444,12.2,20.0,.225,,16.5,68.9,.238
75,2018-03-26,PHO,,BOS,L,94,102,101.7,110.4,92.4,.235,.432,.526,51.6,50.0,8.7,8.6,,.519,14.4,24.4,.123,,11.4,78.3,.161
76,2018-03-28,PHO,,LAC,L,99,111,99.1,111.1,99.9,.205,.386,.516,43.3,44.7,13.0,6.3,,.489,12.7,18.4,.148,,18.8,73.2,.213
77,2018-03-30,PHO,@,HOU,L,103,104,108.0,109.0,95.4,.155,.381,.574,54.1,56.1,8.4,11.6,,.560,15.9,20.5,.107,,9.6,82.6,.247
78,2018-04-01,PHO,@,GSW,L,107,117,106.8,116.8,100.1,.178,.344,.551,48.3,63.4,8.0,6.6,,.517,13.4,19.1,.156,,13.1,82.5,.090
79,2018-04-03,PHO,,SAC,W,97,94,99.9,96.8,97.1,.429,.221,.530,56.5,51.4,6.2,8.1,,.494,13.3,16.7,.273,,9.2,82.1,.191
80,2018-04-06,PHO,,NOP,L,103,122,97.4,115.4,105.8,.277,.351,.488,46.6,54.1,7.6,6.6,,.441,11.7,22.2,.213,,12.2,73.5,.162
81,2018-04-08,PHO,,GSW,L,100,117,98.8,115.6,101.2,.174,.380,.505,51.8,61.5,4.0,0.0,,.478,11.6,18.2,.130,,10.2,87.8,.111
82,2018-04-10,PHO,@,DAL,W,124,97,132.6,103.7,93.5,.276,.342,.727,53.5,72.9,5.3,9.4,,.717,14.1,18.5,.197,,7.0,69.5,.155
