G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
65,2017-03-11,MIL,,MIN,W,102,95,117.7,109.6,86.7,.288,.250,.566,51.3,51.4,5.8,8.8,,.513,9.1,28.9,.250,,11.7,72.5,.198
66,2017-03-13,MIL,@,MEM,L,93,113,109.8,133.4,84.7,.299,.388,.613,46.4,67.7,7.1,9.6,,.567,17.4,23.5,.254,,11.9,68.6,.215
67,2017-03-15,MIL,@,LAC,W,97,96,103.6,102.5,93.7,.329,.382,.557,46.2,64.7,8.5,3.9,,.513,11.2,10.0,.250,,14.6,84.2,.280
68,2017-03-17,MIL,@,LAL,W,107,103,111.1,107.0,96.3,.366,.293,.562,51.8,55.0,7.3,16.4,,.512,12.8,25.6,.280,,12.8,75.0,.190
69,2017-03-18,MIL,@,GSW,L,92,117,102.3,130.0,90.0,.157,.303,.483,44.3,52.8,8.9,13.5,,.455,10.4,24.0,.124,,12.6,79.3,.200
70,2017-03-21,MIL,@,POR,W,93,90,99.6,96.4,93.4,.133,.178,.488,50.0,42.1,8.6,12.9,,.461,12.0,26.5,.111,,12.9,73.5,.193
71,2017-03-22,MIL,@,SAC,W,116,98,128.0,108.1,90.6,.235,.432,.649,50.7,65.1,9.9,6.9,,.630,10.1,19.4,.173,,12.0,79.5,.071
72,2017-03-24,MIL,,ATL,W,100,97,108.7,105.4,92.0,.182,.307,.526,41.7,69.2,10.9,9.8,,.489,7.8,20.0,.159,,15.4,66.7,.253
73,2017-03-26,MIL,,CHI,L,94,109,103.6,120.1,90.7,.202,.274,.514,41.0,54.1,8.8,0.0,,.482,9.0,18.8,.155,,13.5,71.4,.082
74,2017-03-28,MIL,@,CHO,W,118,108,130.9,119.8,90.2,.230,.405,.724,57.5,67.4,1.1,5.8,,.716,14.7,10.3,.162,,2.1,88.6,.288
75,2017-03-29,MIL,@,BOS,W,103,100,111.9,108.7,92.0,.218,.282,.602,45.5,65.9,9.8,15.7,,.577,14.1,20.6,.167,,14.0,65.1,.205
76,2017-03-31,MIL,,DET,W,108,105,107.3,104.3,91.2,.405,.429,.546,47.1,71.4,6.0,4.5,,.500,10.8,18.0,.286,,10.3,75.0,.103
77,2017-04-02,MIL,,DAL,L,105,109,115.9,120.3,90.6,.234,.442,.618,52.4,64.1,9.9,8.1,,.584,13.3,13.3,.195,,13.7,87.9,.260
78,2017-04-04,MIL,@,OKC,L,79,110,85.2,118.6,92.7,.321,.222,.427,41.8,55.2,9.7,8.9,,.377,10.6,19.2,.222,,12.0,71.8,.250
79,2017-04-06,MIL,@,IND,L,89,104,97.1,113.4,91.7,.197,.338,.577,42.1,63.6,8.7,7.3,,.542,21.4,15.8,.169,,14.9,68.4,.250
80,2017-04-08,MIL,@,PHI,W,90,82,96.1,87.6,93.6,.253,.342,.513,47.8,51.4,10.7,8.7,,.481,14.6,14.0,.177,,16.3,78.7,.260
81,2017-04-10,MIL,,CHO,W,89,79,102.3,90.8,87.0,.064,.346,.555,54.1,80.0,4.6,4.8,,.551,16.6,20.0,.038,,9.4,84.4,.099
82,2017-04-12,MIL,@,BOS,L,94,112,97.0,115.6,96.9,.202,.274,.514,48.3,70.3,6.2,16.7,,.476,15.7,20.5,.167,,7.2,75.6,.198
