G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
51,2018-02-02,UTA,@,PHO,W,129,97,131.1,98.6,98.4,.189,.322,.662,61.4,58.8,7.1,11.1,,.650,10.1,25.7,.133,,11.2,87.5,.184
52,2018-02-03,UTA,@,SAS,W,120,111,124.7,115.4,96.2,.522,.333,.707,50.7,66.7,6.2,7.7,,.652,16.7,16.7,.435,,10.8,74.4,.143
53,2018-02-05,UTA,@,NOP,W,133,109,130.9,107.3,101.6,.191,.236,.689,60.0,55.8,5.9,7.0,,.663,11.9,27.3,.169,,12.4,85.7,.075
54,2018-02-07,UTA,@,MEM,W,92,88,100.9,96.5,91.2,.478,.319,.551,54.4,48.3,6.6,6.9,,.464,18.5,25.0,.406,,14.6,79.1,.148
55,2018-02-09,UTA,,CHO,W,106,94,113.1,100.3,93.8,.202,.345,.579,59.8,70.7,5.3,11.5,,.548,11.6,20.0,.167,,7.0,89.4,.176
56,2018-02-11,UTA,@,POR,W,115,96,120.9,100.9,95.1,.250,.295,.589,61.1,56.1,8.4,7.1,,.540,11.7,34.0,.227,,12.4,87.5,.259
57,2018-02-12,UTA,,SAS,W,101,99,105.8,103.7,95.5,.357,.286,.520,49.4,42.9,7.3,8.3,,.482,8.5,20.0,.238,,10.3,81.0,.200
58,2018-02-14,UTA,,PHO,W,107,97,113.7,103.1,94.1,.239,.370,.526,56.8,56.4,6.4,6.0,,.478,7.3,28.0,.207,,11.8,88.9,.215
59,2018-02-23,UTA,,POR,L,81,100,85.5,105.5,94.8,.141,.321,.489,51.2,45.5,7.4,9.5,,.462,18.7,18.6,.115,,11.4,85.4,.149
60,2018-02-24,UTA,,DAL,W,97,90,100.4,93.2,96.6,.306,.376,.503,50.0,76.5,6.2,6.3,,.453,10.2,18.8,.235,,14.4,87.5,.145
61,2018-02-26,UTA,,HOU,L,85,96,90.7,102.5,93.7,.310,.408,.527,49.4,67.7,6.4,8.7,,.486,21.4,18.4,.225,,14.3,78.0,.241
62,2018-03-02,UTA,,MIN,W,116,108,119.7,111.4,96.9,.449,.372,.621,62.5,52.5,7.2,8.8,,.571,16.2,30.6,.346,,12.0,94.4,.311
63,2018-03-03,UTA,@,SAC,W,98,91,102.5,95.2,95.6,.354,.390,.517,52.0,58.8,9.4,11.9,,.482,12.1,22.9,.232,,11.9,78.8,.157
64,2018-03-05,UTA,,ORL,W,94,80,101.2,86.2,92.9,.247,.425,.581,57.1,63.9,8.6,13.7,,.562,15.6,16.7,.164,,13.3,87.5,.129
65,2018-03-07,UTA,@,IND,W,104,84,114.9,92.8,90.5,.200,.388,.597,48.3,73.2,9.9,7.7,,.581,12.1,18.4,.138,,11.2,71.4,.148
66,2018-03-09,UTA,@,MEM,W,95,78,103.9,85.3,91.4,.297,.432,.568,55.2,78.8,10.9,13.1,,.534,16.9,21.6,.216,,14.4,80.0,.120
67,2018-03-11,UTA,@,NOP,W,116,99,117.2,100.0,99.0,.260,.333,.542,59.1,60.0,4.0,4.2,,.479,12.3,37.8,.250,,11.6,79.2,.118
68,2018-03-13,UTA,,DET,W,110,79,114.8,82.4,95.8,.303,.447,.639,61.9,69.0,10.4,9.1,,.638,20.3,31.4,.171,,16.1,83.7,.175
69,2018-03-15,UTA,,PHO,W,116,88,112.4,85.2,103.2,.330,.371,.522,51.0,69.0,11.6,11.9,,.495,5.9,25.0,.206,,19.0,81.3,.205
