G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
18,2017-11-24,TOR,@,IND,L,104,107,105.0,108.1,99.0,.247,.370,.579,50.6,42.5,14.1,7.0,,.549,16.7,18.4,.185,,14.4,77.8,.241
19,2017-11-25,TOR,@,ATL,W,112,78,121.3,84.5,92.3,.107,.381,.637,59.0,67.4,10.8,6.3,,.625,15.4,30.6,.083,,17.5,83.3,.267
20,2017-11-29,TOR,,CHO,W,126,113,130.0,116.6,96.9,.112,.327,.613,52.0,46.2,6.2,3.3,,.602,8.0,27.5,.082,,11.3,80.0,.380
21,2017-12-01,TOR,,IND,W,120,115,116.9,112.0,102.6,.216,.330,.565,50.5,60.4,5.8,10.5,,.546,10.1,27.9,.144,,8.2,70.0,.167
22,2017-12-05,TOR,,PHO,W,126,113,117.2,105.1,107.5,.283,.391,.609,54.5,68.2,12.1,7.8,,.560,12.7,18.6,.250,,15.6,100.0,.400
23,2017-12-08,TOR,@,MEM,W,116,107,126.7,116.9,91.5,.423,.397,.627,50.7,56.8,8.7,5.5,,.558,10.6,29.4,.372,,14.9,70.3,.195
24,2017-12-10,TOR,@,SAC,W,102,87,109.2,93.2,93.4,.218,.425,.535,51.2,56.4,8.6,4.0,,.511,12.0,25.5,.149,,21.0,82.1,.096
25,2017-12-11,TOR,@,LAC,L,91,96,92.1,97.2,98.8,.325,.363,.498,43.0,56.3,8.1,10.7,,.444,12.4,6.5,.250,,10.5,74.1,.217
26,2017-12-13,TOR,@,PHO,W,115,109,117.3,111.2,98.1,.337,.283,.544,52.3,40.0,7.1,5.1,,.484,5.4,20.5,.283,,10.1,78.7,.325
27,2017-12-15,TOR,,BRK,W,120,87,123.0,89.2,97.5,.093,.289,.594,54.9,48.1,11.3,9.4,,.593,7.3,26.2,.052,,20.7,85.0,.211
28,2017-12-17,TOR,,SAC,W,108,93,117.4,101.1,92.0,.329,.353,.555,59.0,55.6,8.7,16.4,,.500,11.0,31.6,.271,,15.1,85.0,.074
29,2017-12-20,TOR,@,CHO,W,129,111,127.3,109.6,101.3,.198,.363,.652,52.4,71.4,5.9,11.3,,.626,12.4,24.4,.165,,10.7,80.5,.306
30,2017-12-21,TOR,@,PHI,W,114,109,115.2,110.2,98.9,.412,.412,.568,52.9,51.4,14.2,10.5,,.482,17.3,41.3,.376,,20.0,66.7,.116
31,2017-12-23,TOR,,PHI,W,102,86,99.5,83.9,102.5,.306,.318,.529,51.2,51.4,14.6,11.3,,.465,15.0,17.1,.271,,19.9,83.7,.163
32,2017-12-26,TOR,@,DAL,L,93,98,98.0,103.3,94.9,.360,.348,.451,48.6,53.3,10.5,10.0,,.388,8.8,28.6,.270,,11.4,69.8,.128
33,2017-12-27,TOR,@,OKC,L,107,124,110.0,127.4,97.3,.306,.447,.555,39.5,66.7,9.3,6.5,,.488,10.2,15.9,.282,,10.6,64.3,.264
34,2017-12-29,TOR,,ATL,W,111,98,114.3,100.9,97.1,.076,.352,.511,51.5,47.8,9.3,23.4,,.500,9.2,35.8,.057,,15.7,69.6,.148
35,2018-01-01,TOR,,MIL,W,131,127,121.9,118.2,97.3,.363,.363,.621,48.2,55.6,7.4,12.1,,.571,10.2,15.4,.297,,11.7,77.3,.280
36,2018-01-03,TOR,@,CHI,W,124,115,120.3,111.6,103.1,.207,.413,.618,53.3,51.1,8.7,8.3,,.571,9.9,17.1,.207,,11.4,82.4,.172
37,2018-01-05,TOR,@,MIL,W,129,110,136.9,116.7,94.3,.326,.384,.656,60.6,52.1,9.5,8.3,,.616,10.1,34.3,.267,,10.9,86.1,.273
38,2018-01-08,TOR,@,BRK,W,114,113,99.3,98.5,104.0,.228,.337,.513,48.1,44.2,6.1,17.9,,.475,11.9,15.4,.178,,12.5,79.6,.230
39,2018-01-09,TOR,,MIA,L,89,90,97.7,98.8,91.0,.167,.233,.461,36.6,42.9,7.7,16.0,,.428,4.9,13.7,.133,,11.4,60.0,.082
40,2018-01-11,TOR,,CLE,W,133,99,134.9,100.4,98.6,.123,.396,.595,64.3,58.5,3.0,11.1,,.585,7.5,40.9,.085,,8.1,83.3,.281
41,2018-01-13,TOR,,GSW,L,125,127,129.4,131.5,96.6,.344,.269,.584,59.5,48.9,3.1,3.5,,.527,8.5,34.1,.290,,6.0,90.9,.296
42,2018-01-15,TOR,@,PHI,L,111,117,103.7,109.3,107.1,.316,.337,.513,47.8,52.6,7.5,1.8,,.447,12.2,24.0,.274,,17.7,76.2,.383
43,2018-01-17,TOR,,DET,W,96,91,100.5,95.3,95.5,.288,.388,.533,53.8,70.6,6.3,13.3,,.494,18.2,27.9,.213,,12.9,77.1,.080
44,2018-01-19,TOR,,SAS,W,86,83,92.7,89.5,92.8,.165,.306,.472,47.2,47.1,8.6,1.4,,.453,12.5,18.8,.106,,10.7,70.7,.176
45,2018-01-20,TOR,@,MIN,L,109,115,116.8,123.3,93.3,.253,.398,.591,44.3,59.0,7.5,10.8,,.542,12.4,21.6,.229,,10.0,64.3,.395
46,2018-01-24,TOR,@,ATL,W,108,93,105.3,90.7,102.5,.281,.404,.540,52.5,64.1,9.8,16.4,,.517,14.5,25.5,.180,,13.6,76.9,.128
47,2018-01-26,TOR,,UTA,L,93,97,97.6,101.8,95.3,.179,.284,.454,52.5,62.2,10.5,19.7,,.426,9.7,30.2,.126,,11.9,78.3,.172
48,2018-01-28,TOR,,LAL,W,123,111,118.7,107.1,103.7,.272,.337,.597,54.6,50.0,3.9,6.1,,.565,12.0,27.9,.207,,11.7,75.9,.253
49,2018-01-30,TOR,,MIN,W,109,104,121.0,115.5,90.1,.321,.358,.590,49.4,71.8,3.3,5.5,,.537,8.0,23.1,.272,,7.7,75.0,.176
50,2018-02-01,TOR,@,WAS,L,119,122,119.6,122.6,99.5,.289,.349,.636,42.1,45.5,7.0,5.5,,.602,16.1,20.0,.229,,14.2,66.7,.282
51,2018-02-02,TOR,,POR,W,130,105,140.8,113.8,92.3,.212,.404,.601,53.8,45.7,5.4,7.7,,.561,5.3,34.7,.192,,10.3,86.2,.329
52,2018-02-04,TOR,,MEM,W,101,86,107.7,91.7,93.8,.169,.393,.528,49.4,51.2,13.9,12.5,,.494,10.3,23.8,.146,,17.3,72.3,.247
53,2018-02-06,TOR,,BOS,W,111,91,115.3,94.5,96.3,.213,.450,.634,51.3,72.5,10.4,6.7,,.606,14.6,14.7,.175,,15.6,79.5,.181
54,2018-02-08,TOR,,NYK,W,113,88,114.4,89.1,98.8,.147,.453,.559,54.7,72.1,11.1,8.9,,.537,7.3,19.1,.116,,14.2,89.6,.181
55,2018-02-11,TOR,@,CHO,W,123,103,126.6,106.0,97.1,.115,.425,.673,48.8,71.4,7.2,12.1,,.667,11.6,16.2,.080,,11.6,75.6,.191
56,2018-02-13,TOR,,MIA,W,115,112,116.0,112.9,99.2,.256,.389,.574,44.0,57.1,7.1,5.3,,.539,7.4,14.6,.200,,14.5,76.7,.186
57,2018-02-14,TOR,@,CHI,W,122,98,122.0,98.0,100.0,.163,.413,.619,54.3,79.2,5.0,11.9,,.598,6.6,11.6,.130,,5.7,91.8,.176
58,2018-02-23,TOR,,MIL,L,119,122,112.9,115.7,95.5,.289,.378,.587,42.0,53.5,6.6,12.5,,.528,10.6,11.6,.267,,15.0,71.1,.256
59,2018-02-26,TOR,,DET,W,123,94,122.8,93.9,100.1,.288,.475,.682,52.8,73.8,10.0,9.7,,.631,16.6,17.1,.275,,11.2,75.9,.160
60,2018-02-28,TOR,@,ORL,W,117,104,121.1,107.6,96.6,.289,.361,.625,50.0,73.3,9.3,13.5,,.614,11.4,17.1,.181,,12.4,81.4,.159
61,2018-03-02,TOR,@,WAS,W,102,95,115.7,107.7,88.2,.410,.423,.554,42.0,52.8,10.2,9.1,,.526,7.1,20.0,.256,,16.2,63.4,.177
62,2018-03-04,TOR,,CHO,W,103,98,104.8,99.7,98.3,.325,.494,.543,52.1,62.9,5.1,12.5,,.494,13.7,19.6,.253,,8.2,82.0,.341
63,2018-03-06,TOR,,ATL,W,106,90,112.9,95.9,93.9,.375,.409,.517,50.6,73.5,12.8,13.6,,.443,10.5,34.7,.318,,19.0,70.0,.200
64,2018-03-07,TOR,@,DET,W,121,119,114.5,112.6,95.7,.208,.396,.549,48.0,73.3,8.5,10.9,,.505,7.5,20.8,.188,,13.8,80.0,.200
65,2018-03-09,TOR,,HOU,W,108,105,115.1,111.9,93.9,.165,.447,.592,53.8,53.7,7.5,3.7,,.571,14.9,29.3,.129,,12.5,81.1,.198
66,2018-03-11,TOR,@,NYK,W,132,106,134.3,107.8,98.3,.269,.376,.635,58.4,68.1,3.1,4.5,,.591,9.6,32.6,.237,,9.2,82.6,.216
67,2018-03-13,TOR,@,BRK,W,116,102,122.5,107.7,94.7,.231,.341,.579,58.2,61.4,7.4,12.0,,.544,9.9,31.0,.187,,10.4,81.6,.198
68,2018-03-15,TOR,@,IND,W,106,99,114.7,107.1,92.4,.354,.405,.580,62.6,57.1,4.3,11.6,,.519,18.0,43.9,.304,,7.4,78.0,.129
69,2018-03-16,TOR,,DAL,W,122,115,120.3,113.4,91.9,.341,.330,.583,55.6,60.5,4.9,11.6,,.527,11.1,28.6,.286,,9.2,84.6,.143
70,2018-03-18,TOR,,OKC,L,125,132,123.2,130.1,101.5,.284,.370,.686,44.3,67.4,4.9,1.5,,.660,17.3,24.2,.222,,14.2,62.2,.273
71,2018-03-20,TOR,@,ORL,W,93,86,99.7,92.2,93.3,.221,.468,.550,50.0,54.3,7.5,12.3,,.545,16.8,14.6,.117,,11.5,79.6,.033
72,2018-03-21,TOR,@,CLE,L,129,132,139.3,142.5,92.6,.261,.386,.657,50.0,68.1,4.3,9.3,,.619,5.8,25.6,.227,,9.1,85.2,.295
73,2018-03-23,TOR,,BRK,W,116,112,115.1,111.1,100.8,.337,.326,.587,51.8,63.4,5.0,12.3,,.558,9.2,12.5,.233,,8.4,88.4,.226
74,2018-03-25,TOR,,LAC,L,106,117,108.3,119.6,97.9,.152,.391,.540,52.2,58.5,3.1,7.8,,.533,12.5,28.9,.087,,7.0,74.5,.221
75,2018-03-27,TOR,,DEN,W,114,110,122.7,118.4,92.9,.098,.370,.594,48.1,70.2,6.5,27.1,,.582,8.6,23.1,.076,,10.4,73.7,.146
76,2018-03-31,TOR,@,BOS,L,99,110,105.0,116.6,94.3,.275,.438,.552,52.9,62.2,1.1,7.0,,.513,14.3,21.4,.213,,4.8,82.2,.261
77,2018-04-03,TOR,@,CLE,L,106,112,107.3,113.3,98.8,.149,.362,.529,52.3,66.7,7.1,2.1,,.505,9.9,18.4,.117,,11.9,94.9,.299
78,2018-04-04,TOR,,BOS,W,96,78,104.7,85.0,91.7,.087,.359,.503,52.7,57.5,10.9,11.3,,.489,9.5,25.5,.065,,15.5,81.8,.333
79,2018-04-06,TOR,,IND,W,92,73,96.4,76.5,95.4,.190,.357,.505,54.2,75.0,9.4,12.1,,.482,17.3,22.0,.131,,11.1,78.2,.161
80,2018-04-08,TOR,,ORL,W,112,101,113.1,102.0,99.0,.308,.513,.632,52.8,71.8,8.1,7.6,,.609,16.1,14.3,.218,,9.4,87.2,.112
81,2018-04-09,TOR,@,DET,W,108,98,123.5,112.0,87.5,.046,.448,.608,59.3,58.7,3.4,10.4,,.598,9.2,21.6,.046,,3.3,90.9,.244
82,2018-04-11,TOR,@,MIA,L,109,116,106.6,113.4,92.6,.228,.326,.538,45.6,57.1,4.9,12.5,,.505,11.4,19.6,.174,,7.3,66.7,.123
